"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"1","70","The New York Times","Charles Isherwood","March 20th, 2014","This latest musical adapted from one of Disney<U+2019>s popular movies defied my dour expectations...<U+201C>Aladdin<U+201D> has an infectious and only mildly syrupy spirit. Not to mention enough baubles, bangles and beading to keep a whole season of <U+201C>RuPaul<U+2019>s Drag Race<U+201D> contestants in runway attire.",""
"2","70","Theatermania","Zachary Stewart","March 20th, 2014","You're going to have a great time at Aladdin, despite its conflict-starved filler of a book. But are you really going for the dramaturgy  No, you're going to see sexy actors sing and dance while performing magic tricks. In that regard, Aladdin delivers in abundance.",""
"3","60","New York Post","Elisabeth Vincentelli","March 20th, 2014","James Monroe Iglehart injects liveliness and humor into a merely tolerable stage adaptation of Disney<U+2019>s animated hit 'Aladdin'.",""
"4","40","Variety","Marilyn Stasio","March 20th, 2014","This super-costly extravaganza doesn't do justice to the movie, or to the spirit of the late Howard Ashman.",""
"5","50","Time Out New York","Adam Feldman","March 20th, 2014","Aside from the tonic of Iglehart<U+2019>s djinn, however, Aladdin is short on magic.",""
"6","75","The Huffington Post","Steven Suskin","May 20th, 2014","Score Aladdin a considerable win for Disney, likely to fill the New Amsterdam with happy crowds for seasons to come. Better than Little Mermaid, Aida and Tarzan, though not exactly a knockout.",""
"7","80","New York Theater","Jonathan Mandell","March 20th, 2014","In Aladdin, the new Disney musical on Broadway, the genie grants theatergoers the first of their wishes <U+2013> to be entertained.",""
"8","35","Talkin' Broadway","Matthew Murray","March 20th, 2014","Everything else in Aladdin is, like the endlessly expansive desert in which it's set, dusty and unwelcoming.",""
"9","70","The Wall Street Journal","Terry Teachout","March 20th, 2014","It's not nearly as good as the movie, but it does have a terrific star, super-duper sets and sensational special effects.",""
"10","70","The Hollywood Reporter","David Rooney","March 20th, 2014","While it doesn't rival the imagination or innovation of  The Lion King,","the show's ebullient comic spirit should make it a popular hit. It's not the most sophisticated entertainment, but the target demographic won't mind at all."
"11","55","New York Magazine / Vulture","Jesse Green","March 20th, 2014","So why is Aladdin a bit of a chore  Even the best of what the writers offer doesn<U+2019>t seem to stick very long; if it weren<U+2019>t for Nicholaw<U+2019>s merciless flogging, you feel the story would simply evaporate in the desert heat.",""
"12","60","New York Daily News","Joe Dziemianowicz","March 20th, 2014","The show is as colorful as the Crayola 64 box, and as tirelessly energetic as a toddler, but it also feels canned. While burning through wishes, you should ask for the musical to have a lot more heart. The absence is glaring, given that Disney excels at tugging at tickers and then making them melt.",""
"13","50","Chicago Tribune","Chris Jones","March 20th, 2014","Much of the show just skedaddles along, hitting the plot points without enough oomph.",""
"14","75","Newsday","Linda Winer","March 20th, 2014","The carpet flies, kids, and it's awesome...Such awesomeness, of course, is to be expected from  Aladdin.  But what's a whole new world, as the song promises, is the almost modest, down-to-earth human scale of director-choreographer Casey  Nicholaw's big, cheerful production -- an enjoyable throwback to old-time musical comedy.",""
"15","40","NorthJersey.com","Robert Feldberg","March 21st, 2014","The show is a flavorless rehash of what's been done much better before.",""
"16","80","CitiTour","Brian Scott Lipton","March 20th, 2014","It may not be completely out of this world, but it will absolutely lift your spirits.",""
"17","95","Theater Pizzazz","Sandi Durell","March 28th, 2014","Disney<U+2019>s latest offering at the New Amsterdam Theatre, is simply . . .<U+00A0> maaaahvelous! The costumes, the sets, the kitsch and comedic fun made me feel like a kid again.",""
"18","45","The Washington Post","Peter Marks","March 20th, 2014","This version of 'Aladdin' will doubtless keep your kiddies happy; for adults, one would like to press Iglehart in the cause of conjuring a desert kingdom of richer enchantments.",""
"19","85","USA Today","Elysa Gardner","March 20th, 2014","It's genie-us! 'Aladdin' rubs you the right way",""
"20","75","Financial Times (UK)","Brendan Lemon","March 21st, 2014","Disney wanted something it could market not only to the parents-with-children crowd but also to date-night couples looking for a few laughs. Wish granted.",""
"21","85","Reflections in the Light","Lauren Yarger","April 5th, 2014","This larger-than-life, stunning visual production that sparkles on many levels really is a treat",""
"22","45","Time Magazine","Richard Zoglin","March 25th, 2014","Aladdin is frisky and fun, another demonstration of Disney professionalism.",""
"23","55","Stage Opinion","Mark Shenton","April 3rd, 2014","This big, busy, splashy family entertainment fits right in; it feels a bit generic, but it certainly delivers in terms of sheer eye-popping spectacle, and is sure to run and run.",""
"24","80","New Jersey Newsroom","Michael Sommers","March 20th, 2014","A lively and good-looking ensemble expertly undulates through the sometimes zany choreography.",""
"25","75","Stu on Broadway","Stu Brown","April 17th, 2014","Aladdin, while charming and fun, lacks the enchantment and savviness of Disney<U+2019>s most notable theatrical productions.",""
"26","50","Disappointing, Overrated  webman843",""," May 3rd, 2017","See it if you have to in order to be happy with your life.","Don't see it if you can be happy without seeing it.="
"27","80","Funny, Clever, Enchanting, Indulgent, Fluffy  Brett Mann",""," April 30th, 2017","See it if you enjoy BIG disney action & script doesn't matter. Buyer beware: expected it to be more for kids than for adults. Humor is DEF for adults.","Don't see it if disney shtick, fluffy musicals, sappy love-stories, scenery-magic & big dance numbers do nothing for you. It's all here. Big feel-good nite.="
"28","84","Delightful, Romantic, Moving, Entertaining, Great singing  eortiz1296",""," April 27th, 2017","See it if You enjoyed the original movie, love Alan Menken, classic Disney, Adam Jacobs, beautiful staging, and want to cry at  Proud of Your Boy","Don't see it if You find new characters and songs unnecessary, slight plot detours irksome, or you're obsessive about the animated movie's perfection="
"29","60","Ambitious, Overrated, Slow, Great staging, Fluffy  Jish",""," April 27th, 2017","See it if you want to see Disney spend the big money on effects","Don't see it if you expect depth of story or characters or anything beyond the movie="
"30","70","Enchanting, Romantic, Disappointing, Overrated  Haruki",""," April 26th, 2017","See it if you're a Disney fan and looking for family-friendly musical.","Don't see it if you expect it to be as good as the Lion King.="
"31","85","Delightful, Epic, Must see, Entertaining, Great staging  Donna W",""," April 26th, 2017","See it if you enjoy big magical Broadway shows. This is textbook in spectacle, great songs, lovely story.","Don't see it if you need a lot of depth or complexity in character. No room for that here.="
"32","46","Disappointing, Overrated, Bad, Painful  Olena",""," April 20th, 2017","See it if you want to see a beloved fairy tale transformed into a cheap pointless cabaret. Can't beleive Disney fell this low.","Don't see it if you don't want to see a big tasteless farce. Princess lead singing is excruiciating.="
"33","82","Show-score members: you're not too sophisticated to embrace this cheeky extravanganza  Bruce 6",""," April 20th, 2017","See it if catchy Menken tunes, clever lyrics, lush orchestra, several show-stopping scenes, the new Genie is a baller","Don't see it if sets are cheesy (Disney you can afford better!), a few weak links among actors, groundbreaking movie w/ Robin W. is funnier=Also We saw Aladdin by winning the show's lottery. Disney placed us in partial view box seats way off to the side when many seats in the orchestra/front mezzanine were unoccupied. Disney, this is not the way to build goodwill!...<U+00A0>Read more Read less="
"34","70","Funny, Overrated, Great singing, Fluffy, Great dancing  Heltondrew",""," April 14th, 2017","See it if you want a fun night out with the young ones. The movie came out when I was a kid so I had an alright time, too.","Don't see it if you want to see the movie. The changes definitely make it feel very different. Also, there are better things going on, for sure, for less.="
"35","5","Indulgent, Disappointing, Excruciating, Overrated, Slow  JasonBKLYN",""," April 5th, 2017","See it if You're a fan of sparkles! Costumes are really the only great thing about the show. The opening of Act 2 & A Whole New World are redeeming.","Don't see it if You were a fan of the film. This musical is very disappointing. When I wasn't asleep I was bored! I left right after A Whole New World.="
"36","60","Funny, Cliched, Entertaining, Fluffy  Gail 7095",""," April 5th, 2017","See it if must see a stage version of every show ever produced by Disney. But the carpet ride is worth it. How did they do that","Don't see it if you want your theatre experience to have more  meat  on it.="
"37","85","Absorbing, Clever, Delightful, Enchanting, Entertaining  Kayla Coleman",""," April 5th, 2017","See it if you loved the movie","Don't see it if you didn't love the movie="
"38","89","Entertaining, Great staging, Fluffy  Cat Heinen",""," March 4th, 2017","See it if You love Disney and stage magic! Perfect for family, friends, and date night. Guaranteed to be spectacular.","Don't see it if You're not a fan of Disney romances/are over the craze.="
"39","90","Funny, Delightful, Enchanting, Entertaining, Great staging  Kate D 7019",""," February 7th, 2017","See it if you love disney, larger than life sets and amazing set designs","Don't see it if you dont like disney or the original movie"
"40","64","Slow, Fluffy  Jeff S",""," February 1st, 2017","See it if you're a fan of the movie and want to see it replicated on stage without much innovation","Don't see it if you're expecting glorious stagecraft (it looks oddly cheap) or want an adaptation that adds anything to the original.="
"41","80","Funny, Great acting, Dated, Entertaining, Great staging  Hawkeye",""," January 4th, 2017","See it if You like Disney shows, you like the traditional love&hero story.","Don't see it if You want to see something new. The story is predictable.="
"42","74","Delightful, Great staging, Fluffy, Great dancing, Old-fashioned musical, with heart  Moose Murders",""," December 18th, 2016","See it if You want a high-energy, fun, old-fashioned-type musical - with great production values and staging.","Don't see it if You want something edgy or challenging; this is good fun, good music, good staging in the classic formula of musical theater.="
"43","46","Quirky, Disappointing, Cliched, Overrated, Dated  stephanie 35",""," December 15th, 2016","See it if you are a big disney fan and love the story regardless of its presentation.","Don't see it if you want to see the full spectrum of what Broadway has to offer. Disappointed by the cast.="
"44","94","Funny, Enchanting, Great acting, Entertaining, Great staging  carole 21",""," December 9th, 2016","See it if You loved the movie or disney shows,the music, you want to see a fun show with kids","Don't see it if You don't like disney="
"45","75","Funny, Clever, Great acting, Disappointing, Fluffy  JimDM",""," December 6th, 2016","See it if You can't get tickets to The Lion King. This is a middling Disney musical. Not the best they've done by any stretch, but still enjoyable.","Don't see it if You're looking for something that reinvents the movie as excitingly or beautifully as The Lion King.="
"46","85","Funny, Entertaining  LG 123",""," November 23rd, 2016","See it if you liked the movie and music. You enjoy magic. You want a few chuckles","Don't see it if You don't like musicals. You are expecting an exact replica of the original movie.="
"47","90","Enchanting, Quirky, Romantic, Entertaining, Fluffy  CJ S",""," November 21st, 2016","See it if It's Disney. There's something here for Everyone.","Don't see it if It's much more 'updated' than Lion King. I'll give it that much.="
"48","95","Delightful, Enchanting, Exquisite, Entertaining, Great staging  Terry 4",""," November 18th, 2016","See it if .Most beautiful colorful staging on Broadway. Upbeat delightful dancing and singing. Costumes are exquisite. Great show for families kids","Don't see it if If you want a drama or if you want to see something more serious. This is Disney at its most colorful. You know how it ends immediately="
"49","80","Enchanting, Great acting, Indulgent, Disappointing, Entertaining  Adam L 6305",""," October 31st, 2016","See it if You like the movie and want to see it live with great acting and a some great extra songs.","Don't see it if You did not like the move.=Also I love the movie and I enjoyed the musical, but it just feels like there is a pacing problem....<U+00A0>Read more Read less="
"50","82","Funny, Cliched, Kid friendly  Bobby Baby",""," October 23rd, 2016","See it if you want to see the beloved Disney movie live on stage and can deal with kids.","Don't see it if you don't like musicals or can't deal with families and children out of control.="
"51","60","ChrisCaggiano.com","Chris Caggiano","April 5th, 2014","From where I sat, Aladdin was diverting, to be sure, but ultimately uninspired...it feels like a passable summer-stock production with a Broadway budget. The look is lush and colorful, but the production itself is sluggish and pedestrian.",""
"52","100","Perez Hilton","Perez Hilton","April 12th, 2014","Everything about Aladdin is a win win WIN!",""
"53","60","Entertainment Weekly","Thom Geier","March 21st, 2014","This is one of the better Disney stage musicals, complete with several eye-popping production numbers",""
"54","95","ThisbroadSway","Sandra McFarland","March 26th, 2014","The stage is alive from beginning to end. It<U+2019>s a spectacle of lights and sound...Iglehart was a most lovable Genie, and the audience ate him up. It<U+2019>s not often you see a standing ovation partially through the 1st act, but this stuff is so good. The audience was so energized, that the whole theatre was shaking...So there you have it...Don<U+2019>t walk<U+2026>.RUN.",""
"55","80","WNBC","Dave Quinn","November 24th, 2014","The musical comedy is all about one character: the Genie. But that is not the only thing worth talking about. From <U+201C>Arabian Nights<U+201D> to <U+201C>Prince Ali,<U+201D> Nicholaw uses his multicultural ensemble flawlessly, unraveling layers to each number that surprise and wonder. You<U+2019>ll also marvel at Gregg Barnes<U+2019> stunning costumes, rich in jewel-tones, feathers and sparkle.",""
"56","95","AndyGram","Andrew C. McGibbon","March 29th, 2014","The reason Aladdin works so well on the stage is that it always seemed destined for it. I'm happy to report that it makes the transition to stage seamlessly in a lavish and magical production that the whole family will enjoy.",""
"57","85","Catholic Transcript","Bernard Carragher","May 30th, 2014","Mainly, this Aladdin is F-U-N because it was so craftily assembled. Aladdin is a treat for the eye and ear.",""
"58","90","Broadway Voice","Kristen Balzano","August 15th, 2014","Enchanting but not extreme, magical without unnecessary fireworks, jaw-dropping without having to fly over the audience.",""
"59","45","Becca on Broadway","Becca Becca","April 9th, 2014","Here<U+2019>s the thing: this production is a huge and colorful spectacle, but ultimately, I thought it lacked heart <U+2013> the heart that I feel is deeply a  part of the movie...I don<U+2019>t think the show goes much deeper than the glitzy surface.",""
"60","95","JK's Theatre Scene","Jeff Kready","March 21st, 2014","There is joy and wonder aplenty in this un-apologetically funny, entertaining and occasionally showstopping family musical.",""
"61","70","Classicalite","Patricia Reaney","March 25th, 2014","It has a flying carpet, a cave full of treasures and show-stopping songs, but...Disney's  Aladdin  lacks the magic of the original Oscar-winning animated film.",""
"62","80","UInterview","Danny Graugnard","March 24th, 2014","A fun treat for the kids for sure, and even the adults who loathe Disney's theatrical presence will find themselves enjoying the show.",""
"63","25","Gay Geeks NY","Daniel Nieciecki","March 11th, 2014","I had the privilege to experience an excellent example of Adaptation Decay on Sunday in a performance of the latest Disney animated film to be translated into the medium of Broadway musical theater, Aladdin, currently in previews at the New Amsterdam Theater.",""
"64","72","Cliched, Overrated, Entertaining, Great staging, Fluffy  Abycats",""," October 18th, 2016","See it if If you have children who love the movie","Don't see it if If you're tired of the flow of Disney productions that somehow all look similar.="
"65","92","Ambitious, Enchanting, Must see, Breathtaking, Spectacle  Morgan F",""," October 13th, 2016","See it if Disney at its finest, sets & costumes that spellbind, an 11 o clock Genie Showstopper, you're young at heart","Don't see it if -- not applicable, this is one that appeals to everyone!="
"66","85","Delightful, Enchanting, Entertaining  beth 42",""," October 12th, 2016","See it if If you like Disney music or looking for a family show.","Don't see it if If you don't want to be in a theater with kids or don't like musicals.="
"67","85","Funny, Delightful, Entertaining, Great staging  RickD",""," October 10th, 2016","See it if you enjoy musical comedy, good performances, lavish sets & production numbers, & a jokey vibe. Disney is making jokes at its' own expense.","Don't see it if you want a musical with dramatic plot. This isn't Falsettos nor meant to be. Good for kids of all ages. Older folks will get jokes kids dont="
"68","77","Funny, Enchanting, Cliched, Entertaining, Fluffy  Broadwayisbae 6124",""," October 9th, 2016","See it if James Monroe Iglehart. You need no other reason to see it.","Don't see it if If you don't like Disney. It's another of those entertaining stereotypes.="
"69","100","Clever, Delightful, Enchanting, Entertaining, Great singing  Ilene 6282",""," October 8th, 2016","See it if I LOVED this show it was fantastic","Don't see it if no reason not to see it="
"70","89","Delightful, Entertaining, Great staging, Fluffy  Mama Rose",""," October 4th, 2016","See it if You're a disney fan and like the movie. Great dancing (kudos to the chorus). Fabulous magical effect with the carpet ride! Romantic, sweet.","Don't see it if you don't like an fairytale come to life. Hate disney. Have issues with a show that's over-lit so it makes the sets look a little cheap.="
"71","90","Clever, Delightful, Great staging  WENDI T",""," September 30th, 2016","See it if you are looking for a great family show and magical staging.","Don't see it if you are looking for gravitas on any level.="
"72","93","Ambitious, Enchanting, Intelligent, Entertaining, Great staging  Chatter",""," September 29th, 2016","See it if you love spectacle, great sets, dazzling numbers, great family entertainment for the kid in everyone, given the total Disney treatment","Don't see it if you just can't let yourself have a good time="
"73","88","Funny, Entertaining, Great singing, Great staging, Disney!  John 2376",""," September 29th, 2016","See it if you want a fun night seeing a musical where the singing/dancing/staging take you on a magic carpet ride that never stops amazing our senses","Don't see it if the thought of another Disney theatrical adaptation of the Disney film is not your cup of tea. Yet...the play is different than the film.="
"74","85","Family-friendly, Entertaining, Fun, Great staging, Canned  Britney",""," September 26th, 2016","See it if you're looking for a fun and family-friendly night on Broadway. And if you want to see a seriously magic carpet!","Don't see it if You're looking for substance and profundity.="
"75","80","Ambitious, Clever, Entertaining, Fluffy  michael 6068",""," September 25th, 2016","See it if You like high quality production values. Some of the performances quite charming.","Don't see it if More than a fluff story. Are bothered by a couple weak performances. i.e. the villain and his side kick.="
"76","95","Clever, Delightful, Enchanting, Great acting, Entertaining  Joe 5",""," September 16th, 2016","See it if you love the movie now reimaged to the stage with outstanding singing, dancing, & production numbers. A spectacular production for all ages.","Don't see it if you hate Disney animation films transferred as stage productions="
"77","70","Funny, Slow, Entertaining, Great staging, Fluffy  Jordan46",""," September 13th, 2016","See it if You have kids or you enjoy  typical  Broadway musicals.","Don't see it if You don't like kids or musicals. It is not as charming as the movie.="
"78","87","Enchanting, Exquisite  Alfonso B",""," September 12th, 2016","See it if You have kids","Don't see it if Do not like genies="
"79","65","Enchanting, Disappointing, Cliched, Entertaining, Fluffy  Veronica S",""," September 3rd, 2016","See it if you want to see an amazing performance (James Monroe Iglehart); you love all things Disney","Don't see it if you don't mind that the other actors are mediocre; you mind simplified dialogue and plots="
"80","80","Family-friendly, Entertaining, Great staging, Fluffy  Theatre Reviews",""," August 23rd, 2016","See it if you are looking for a show to take your kids too and already saw The Lion King, you like big productions and elaborate staging","Don't see it if you've watched the Aladdin movie and don't like the music, you don't like to be in a theatre full of young kids="
"81","88","Clever, Charming, Entertaining, Great staging, Updated classic disney  Chris aka Nini",""," August 21st, 2016","See it if You're a fan of Disney shows and the original movie plot. Wonderful, splashy ensemble numbers, and Genie steals the show! Great for kids.","Don't see it if You're not a Disney fan, or if you don't appreciate family theater.="
"82","90","Delightful, Enchanting, Entertaining, Great singing, Fluffy  Vagabond Anarchist",""," August 11th, 2016","See it if you're a child of the 90s who knows every Disney tune by heart","Don't see it if you're not ok with having kids all around you, possibly singing along="
"83","82","Funny, Ambitious, Enchanting, Great singing, Great staging  Wira",""," August 11th, 2016","See it if you'd like to have a fun night out and witness a magical carpet ride and an original take on the Genie that can match Robin Williams","Don't see it if you're expecting a stellar Aladdin and Jasmine. This is mostly the Genie's show.="
"84","80","Funny, Clever, Delightful, Enchanting, Entertaining  Maya B",""," August 5th, 2016","See it if you love Disney and fun dancing/singing with colorful sets.","Don't see it if You want something more serious or don't like Disney.="
"85","94","Funny, Absorbing, Delightful, Enchanting, Entertaining  Stephanie T 6216",""," August 5th, 2016","See it if You want to see a show both children and adults will love.","Don't see it if You don't like to laugh or don't enjoy Disney="
"86","90","Funny, Clever, Entertaining, Great singing, Great staging  TheaterGuy",""," July 27th, 2016","See it if You love the Disney magic and liked the movie.  There are many  goose bump  moments with staging and some amazing production numbers.","Don't see it if You don't care for the movie.  While the show is better because it's live, much of the music is the same.="
"87","85","Delightful, Romantic, Entertaining, Great singing, Great staging  Mimi 6098",""," July 26th, 2016","See it if you want to have a fun time! It's a bit different from the film, but you still have all of the beautiful songs & the sets are amazing!","Don't see it if you don't like Aladdin or musicals.="
"88","83","Clever, Delightful, Enchanting, Entertaining, Great staging  Anne Sergi",""," July 9th, 2016","See it if You are a disney fan or a 90s kid","Don't see it if You want a show geared more towards mature content="
"89","68","Ambitious, Cliched, Overrated, Entertaining  adith1801",""," July 8th, 2016","See it if you like a flashy show with mind-blowing spectacles and ushers walking around with flashlights for cellphones during a scene.","Don't see it if you appreciate the artistry of true theater="
"90","68","Clever, Delightful, Enchanting, Refreshing  dreammaker",""," June 28th, 2016","See it if You love Disney musicals, film or live.","You love creative story telling and visual wonder.  You like a new  classic.=Don't see it if You don't have kids with you or if you don't have a kid like imagination to absorb all it's wonderfulness.="
"91","60","Indulgent, Disappointing, Entertaining  rmspiar",""," June 20th, 2016","See it if you love the movie and music or if you're taking a child to the show. It's high energy and very enjoyable for that.","Don't see it if you want expensive-looking sets or staging that fits the song (A Whole New World is staged cheaply and empty). Too meta, not funny enough.="
"92","78","Delightful, Cliched, Hilarious, Entertaining, Nostalgic  Bibliobiophile",""," June 9th, 2016","See it if you love Aladdin or Disney. Want to be entertained by the amazing genie.","Don't see it if you are annoyed by Disney. Want to see something very original.="
"93","81","Enchanting, Indulgent, Entertaining, Great staging, Fluffy  Gilbert D.",""," June 5th, 2016","See it if You want that Disney spectacle, you love Aladdin, you have children. This is a Disney show filled with magic, fun for the whole family.","Don't see it if You want thought-provoking theatre, you hate children shows, you hate children, you hate young humor.="
"94","61","Enchanting, Disappointing, Entertaining  Tim M",""," June 2nd, 2016","See it if you have children with you.","Don't see it if you're hoping for another Lion King or Beauty and the Best...="
"95","84","Funny, Overrated, Entertaining  Sophia C",""," June 2nd, 2016","See it if you like Disney musicals or the movie. James Monroe-Iglehart is amazing! Great set, music and directing/choreography.","Don't see it if you don't like shows directed towards a younger audience. some of the acting is a little cheesy.="
"96","73","Funny, Clever, Delightful, Great singing, Great staging  Brett G",""," May 31st, 2016","See it if you want a family friendly theater experience with a bravura performance by James Monroe Inglehart; if you loved the movie you'll love show","Don't see it if don't like the source material, want a serious show="
"97","80","Funny, Clever, Great acting, Entertaining, Great singing  ZORAYDA M",""," May 26th, 2016","See it if you would like to see your favorite Disney movie come to life!","Don't see it if don't like scale large productions, or magic carpet rides.="
"98","88","Original, Enchanting, Refreshing, Entertaining  Randi Kira",""," May 25th, 2016","See it if You like Disney, you're interested in innovative sets/props, you're looking for a show that will make you smile!","Don't see it if You want a show with great depth of meaning="
"99","89","Delightful, Enchanting, Entertaining, Great singing, Great staging  Vicki 6143",""," May 22nd, 2016","See it if All the words I chose to describe Alladin apply. Beautiful, enchanting, pure Broadway at it's finest.","Don't see it if You don't like glitzy musicals.="
"100","82","Entertaining, Great staging, Family friendly  Julie 3",""," May 21st, 2016","See it if you are a family group or a Disney lover - they did a good job of adapting this story to a Broadway musical, and is what you would expect.","Don't see it if you don't like Aladdin the movie, are looking for something more serious or adult, or want a calmer Broadway experience.="
"101","100","Delightful, Enchanting, Epic, Exquisite, Entertaining  MandyEliakim",""," May 20th, 2016","See it if LOVE a Broadway spectacle Love musicals  Love Aladdin  Love family-friendly humor","Don't see it if Hate musicals="
"102","92","Ambitious, Enchanting, Indulgent, Great staging  Lynn M 3",""," May 18th, 2016","See it if You live Disney, big shows and true to film adaptations.","Don't see it if If you are not into fantasy and bug productions="
"103","90","Delightful, Enchanting, Entertaining, Fun, Great staging  Ninwall",""," May 18th, 2016","See it if Fun, family friendly, full of dazzle and spectacle (that magic carpet!) The genie is a wonder. A delightful reminder of why we love showbiz.","Don't see it if It's a tad cheesy and yes, it's Disney. Less charming than the movie version. But it's so darn well done and infectious, just go with it!="
"104","80","Clever, Entertaining, Fluffy  Jasmine P",""," May 17th, 2016","See it if you love DIsney","Don't see it if don't enjoy theatre camp="
"105","85","Funny, Ambitious, Entertaining, Fluffy  Kevin A 6126",""," May 15th, 2016","See it if you like big flashy shows with lots of big numbers and good dancing","Don't see it if if you do not like the source material="
"106","65","Entertaining, Fluffy, Simple, Energetic, Accessible  nap",""," May 14th, 2016","See it if you want a kid-friendly show, enjoy large production value, & want joyful, high-energy dancing.","Don't see it if you value clever humor or don't enjoy overly simplistic plots. This is a show FOR children, not adults. It doesn't hit that middle ground.="
"107","85","Funny, Delightful, Enchanting, Entertaining, Great singing  Jimmy Pags",""," May 14th, 2016","See it if you need to see James. Extraordinary voices from the leads. Honors the film while also finding its own voice and humor. That magic carpet!","Don't see it if you need something particularly moving. It hits all the right beats and you'll leave with a smile on your face, but it's purely escapist.="
"108","85","Delightful, Magical, Transporting  TheaterGeekNYC",""," May 13th, 2016","See it if Great adaptation of a Disney cartoon. Magical but wish it had more magic. Fantastic Genie but also wished more magic.","Don't see it if Cartoons are not your thing. The book could have been more improved. Too cliched and lots of modern references.="
"109","74","Funny, Clever, Delightful, Must see, Cliched  Kimberly M S",""," May 12th, 2016","See it if you want a family musical that isn't the Lion King. Adult humor interspersed. Funny Frozen joke.","Don't see it if you are tired of Disney musicals.="
"110","67","Funny, Disappointing, Cliched, Entertaining, Cute  Ricky D 6094",""," May 7th, 2016","See it if you have little ones that want to see a funny Genie and Iago steal the show.","Don't see it if you care about acting, staging or writing.="
"111","85","Delightful, Enchanting, Romantic, Entertaining, Great staging  Tom L 6128",""," May 7th, 2016","See it if You are a fan of the Disney movie or want to bring your young kids to a Broadway show.","Don't see it if you are not a Disney fan="
"112","82","Delightful, Enchanting, Quirky, Entertaining, Great staging  Nicole A",""," May 6th, 2016","See it if You loved the animated version of the story, or if you like disney broadway shows.Also, see it with your kids, they would love it!","Don't see it if You're looking for a show with more depth or that is thought provoking. It's a very easy show to watch and enjoy.="
"113","80","Funny, Clever, Enchanting, Entertaining, Great staging  Tom F 6126",""," May 5th, 2016","See it if You are a child or child at heart","Don't see it if You are colorblind="
"114","80","Refreshing, Romantic, Hilarious, Charming, Magical  Theatre Cat",""," May 3rd, 2016","See it if you love Disney. You're still open to being surprised and enchanted. You haven't seen James Monroe Iglehart show you why he won that Tony.","Don't see it if you're too jaded to enjoy something  for children.  You would be disappointed by a small stage and somewhat cheap-looking costumes.="
"115","78","Delightful, Great acting  Jeryl M",""," May 3rd, 2016","See it if you like a fun musical and you want to see a Genie who actually lives up to Robin Williams performance in the movie.","Don't see it if You don't like Disney musicals="
"116","56","Enchanting, Charming, Long, Sweet, Colorful  Macrae McD",""," May 3rd, 2016","See it if you are new to the theater world. The Disney musicals are beautiful and bright, well-performed, and darling.","Don't see it if you are looking for cutting-edge theater.="
"117","72","Ambitious, Delightful, Enchanting, Cliched, Hilarious  MichelleJoy",""," May 3rd, 2016","See it if you have younger children or, like me, grew up on Disney; want a light hearted time and see a magical carpet fly","Don't see it if you want a show that makes you think or dislike sitting around children="
"118","87","Delightful, Entertaining, Great staging  Cakescrapper",""," May 1st, 2016","See it if if you liked the movie. This is a fun show and the genie is a scene-stealer. Jasmine is a little disappointing though.","Don't see it if you're not a fan of Disney shows.="
"119","70","Ambitious, Epic, Intelligent  Jana6240",""," May 1st, 2016","See it if you have been impressed with other Disney shows in the past.","Don't see it if you love the movie and want this to be a carbon copy="
"120","45","Banal, Disappointing, Juvenile, Fluffy  MJK",""," April 28th, 2016","See it if you enjoy Disney theme park entertainment. They've distilled one of their more mature films down to watered-down childish pablum.","Don't see it if you aren't looking to entertain the kids or if you don't think the price is worth one cool effect. (The magic carpet ride is pretty neat.)="
"121","70","Delightful, Entertaining, Cute, Lacks heart, Worth seeing if you can deal with an audience of uneducated theater going tourists  actorguy",""," April 22nd, 2016","See it if you enjoy Disney films; to see the tony award winning performance of the Genie (worth it); beautiful choreography and costumes; you","tourist=Don't see it if you don't like being around kids at the theater; audience using mobile devices; forced, lack of emotions; no heart; cheesy one liners="
"122","94","Clever, Delightful, Enchanting, Entertaining, Great staging  Andrew 4",""," April 17th, 2016","See it if you like big production numbers with lavish costumes, you liked the film, see great acting by the Genie, a good score and a magic carpet.","Don't see it if you don't like Disney musicals, feel this show is pablum, think all the dancing, costumes and special effects are just too much!!!="
"123","85","Clever, Delightful, Great staging, Fluffy  Brian C",""," April 15th, 2016","See it if You like Big fun musical. Lots of theatrics","Don't see it if If you want deep thought provoking show="
"124","87","Clever, Delightful, Enchanting, Entertaining, Great staging  Aria5",""," April 13th, 2016","See it if you're a Disney fan","Don't see it if you weren't a fan of the movie="
"125","50","Indulgent, Disappointing, Overrated, Fluffy  Kurtal",""," April 9th, 2016","See it if you've seen everything else","Don't see it if you care about your own standards="
"126","80","Delightful, Entertaining, Great staging, Fluffy  Benjamin Stone",""," April 8th, 2016","See it if are looking for a show to take kids to, and  you like the movie, which is recreated faithfully.","Don't see it if a recreation of a movie you've seen twelve times isn't enough of a reason to buy a ticket.="
"127","90","Delightful, Must see, Indulgent, Entertaining, Spectacular  Andrew F",""," April 7th, 2016","See it if A Disney fan, loves show-stopping numbers, you have kids or enjoy reliving your childhood.","Don't see it if You don't like cliched shows, don't like Disney, demand a grand final scene  Note: second act not as strong as first="
"128","80","Delightful, Enchanting, Indulgent, Disappointing, Overrated  Ashowgoer",""," April 1st, 2016","See it if You want a big, flashy, fun musical for the whole family.","Don't see it if You don't like Disney or Aladdin in any manner, or expect it to live up to the film.="
